product_id,comment_id,comment
1,55,"Bu pişirme kalıbıyla yaşadığım deneyimde, maalesef pişirme kağıdının kalitesi
                beni tatmin etmedi. Kağıt, kullanım sırasında hafifçe yırtılabiliyor ve yapışmaya
                karşı tam bir direnç göstermiyor. Ancak, yine de fiyatına göre işlevsel. Puanım 3/5,
                çünkü pişirme kağıdı konusunda daha iyi bir performans beklerdim."
1,56,Airfryer çalışmaya başlayınca sağa sola gidiyor ya da içine kapanıyor
1,57,Yüksek yıldızlı ürün olduğu için tercih ettim ama beklentimi karşılamadı..
1,58,"Ürün güzel fakat airfryer için kullanılması airfryer geliştiricileri tarafından
                tavsiye edilmiyor cihazın içinde dolaşan havayı engelliyor"
1,59,"Kaliteli diyebilirim ancak 3-4 lt let için uygun olabilir. Xl ve daha büyükler
                için uygun değil"
1,60,Çok ince
1,61,Ürunun boyutu çok küçük
1,62,"Bu şeyi pratik olsun diye aldım ama o kadar da kullanışlı değil. Sadece
                yiyeceği yağlarsanız tabana yapışıyor. Hem ürünün tabanını hem yiyeceği yağlarsanız
                bir nebze daha kolay kağıdı yiyecekten ayırabilirsiniz ancak yine de sizi zorlar.
                Ayrıca kağıdın kenarları sıcaklıkta direkt içeri büküldüğü için yiyeceklerin bazı
                kısımlarının pişmesine engel oluyor. Silikon aldım sonunda tüm bu dertlerden
                kurtuldum."
1,63,"xl makine icin cok uyumlu degil, genel olarak kagitsiz kullanmak daha rahat"
1,64,"Yapıştıriyor airfreyde başarısız bir ürün bence, artık sadece tost yaparken
                bunu kullanıp bitirecem, tavuk patates kısmen yapıştırdı köfte mücver fazla yapıştı
                belki ben bilmiyorum yapmasını tekniği vardır belki bendeyapıştırıyor, artısı
                airfreyin pişme sonrasi temiz kalması"
1,65,"Tavuk ve kırmızı et pisirmek için kullanışlı değil her seferinde etleri
                kağıttan zor ayırdım ancak atistirmaliklar için uygun diyebilirz makine temiz
                kalıyor"
1,66,Çok ince kağıt üçlü beşli koyuyorum
1,67,Tamamen açtığınızda sadece zemini kapatacak kadar küçük.
1,68,Cosori 5.5 lt XXL için küçük kalıyor
1,69,"Kağıt kullanmak temizlik adına bir miktar kolaylık sağlıyor tabii ama her
                pişirme türü için önermiyorum. İçerideki hava akışını engellediği durumlarda çıtır
                ve hızlı pişirmeye engel oluyor."
1,70,"Sıcak gorunce once sekli bozuluyor ve icindekileri alirken yapismis oldugu icin
                de yırtılıyor."
1,71,"Çok ufak , yanlar kısa ve yağı geçiriyor."
1,72,"Kargo ve paketleme iyiydi. Boyut olarakta Tefal Easy Fry & Grill XXL için
                ideal. Ancak pişen ürünler maalesef yapışıyor"
1,73,"Airfryer kirlenmesin diye alıyosanız. Cosori 5,5 lt için küçük geliyor.
                Amazonun airfryer alırken tavsiyesi olarak aldım. Ama 4,5 lt içün uygun"
1,74,"Ne yaparsam yapayım ürünler mutlaka yapışıyor. Yağda sıksam ıslatsam da
                buruştursam da herşey yapışıyor."
1,75,"Ürün fotoğraflarında göründüğü gibi tabak şeklinde durmuyor. Sert bir malzeme
                olmadığı için yayılıyor. Ben yağlı fırın kağıdı gibi düşünerek almıştım ama ne
                pişirsem yapışıyor ve kağıt yemeklerin üzerinde kalıyor."
1,76,"Pişirdiğiniz ürünler yapışıyor dırın kağıdı olabilir ama yağlı kağıt
                değilAlacakların bilgisine"
1,77,"Ölçüler 16.5cmX16.5cm 'dir.20cmX20cm değil. Dolayısıyla XXL olan Airfryer için
                küçük."
1,78,"Kalitesiz, yemekler kağıda yapışıyor."
1,79,"Ürünü airfryda sadece airfry daha az kirlensin diye kullanıyoruz çok gerekli mi
                hayır yorumlarda herkes ince demiş evet ince ama o sebepten mi bazı şeyler yapışıyor
                emin değilim ama yinede abarttıkları kadar ince değil iş görüyor ama gerekli mi çok
                yo değil"
1,80,Ürün çok ince. Yiyecekler pişirme esnasında yapışıyor. Tavsiye etmiyorum.
1,81,"COSORİ Marka 5,5 lt Airfryer için küçük boyutta kalıyor. Kenarları açık
                vaziyette iken ancak Airfryer'ın yapışmaz yüzeyini doldurabiliyor. Çok ince yapılı
                ve dik durması gereken kısımlar inceliğinden dolayı tabana yayılıp düz bir formda
                kalıyor. Haliyle yiyeceklerin yağı, suyu yine altlara akıp fırını kirletmeye devam
                ediyor. Patates kızartmada iş görür ama uzun süreli ve et-tavuk türü yağlı-sulu
                yiyecek pişirmelerinde yetersiz kalitede."
1,82,"Kağıt ince iş görüyor ama tam katlanamıyor fotoğraftaki gibi değil. Aynı
                zamanda yağlı değil kanat ve patates kızartması yapışıyor yağlamak gerekiyor."
1,83,Yağlı veya yağsız iki şekilde de pişirilince yemekler yapışıyor.
1,84,Kullandığım markaya göre kağıtlar küçük kaldı.
1,85,"Üç boyutlu değil iki boyutlu geldi, pişirme kağıdı alsam daha kullanışlı
                olurdu. Kullandığımda da ne kadar yaglasam da her gıda kagida yapıştı. Umarım hata
                bendedir yoksa cop olacak."
1,86,Yemekler yapışıyor tavsiye etmiyorum
1,87,"Düşününce aslında pratik bir ürün ancakk çok ince üretilmiş. Neredeyse
                parmaklarınızı görebiliyorsunuz ve bu yönü ürfotograflarinda ustaca gizlenmiş
                sanırım."
1,88,beğenilmedi
1,89,"1. Yağı suyu sonradan çıkan beyaz et gibi gıdaların sıvısı illaki akıyor.
                Haliyle makine haznesi temiz kalmıyor.2. Kağıdın üzerinde ağırlık yoksa ön ısıtma
                yapmayın çünkü rezistansa yapışıyor ve kağıt yanıyor.3. Haznenin delikli yapısı alt
                yüzeylerin de iyi pişmesi için tasarlanmış ancak kağıt kullanınca alttan hava akışı
                olmadığından iyi pişme olmuyor."
1,90,"İçine ne koyarsanız koyun yapıştırıyor. Yiyeceğin yarısı kağıtta kalıyor. Daha
                once aynı ürünü aldığımda bir sorun yoktu. Yeni siparişte gelenlerin kalitesi bariz
                kötü, yapıştırıyor. İyi yorum yapanlar muhtemelen daha önce iyi kalitede alanlar.
                Artık çok kötü ne yazık ki."
1,91,"Daha once amazon un sattigi bir urunu almistim. Ondan cok memnun kaldim. Ancak
                bu urun iyi degil. Hem paket icerisinden tek tek almak cok zor hem de kagit uzerine
                koyduklariniza yapisiyor. Tavsiye etmiyorum."
1,92,"Maalesef ürün yağlı kağıt gibi değil. Ne denediysem yapıştırdı. Ekstra yağ bile
                eklediö ama yok illa kağıda yapışıyor."
1,93,"Daha önce birkaç farklı marka almıştım Amazon’dan sorun yoktu. Son aldığıma
                yiyecekler yapışıyor. Kağıt üzerinde kalıyor yarısı."
1,94,"Bu kağıtlar yapışıyor patatesleri koyuyorum pişince alamıyoruz hemen yapışıyor
                buna ne yapabiliriz bana bir bilgi verebilirmisiniz"
1,95,"Köfte pişirmeyi denedim. 20 dk donmuş köfte pişmedi, cihazın fonksiyonunu
                azaltıyor. Belki, poğaça ısıtmak için kullanılabilir."
1,96,"Kalitesiz bir ürün. Airfry için uygun olmadığını düşünüyorum. ısı dolaşımını
                engelliyor. Asıl önemli konu ise yiyecekler kağıda yapışıyor! Yiyecekleri yağlasanız
                da durum değişmiyor.Yiyecekleri kağıttan ayırmak zor.İade ettim, sorunsuz bir
                şekilde ücret iadesi yapıldı."
1,97,Airfry ın içinde tutuştu. İyiki başındaydım. Alev aldı. Çok kalitesiz malzeme
1,98,Üzerinde ne pişirirsem pişireyim yapıştırdı satın almaya değmez bir ürün.
1,99,"Kağıdın tabanını da yağlasanız ne koyarsanız koyun pişerken yapışıyor ve en iyi
                ihtimal 1/3’ü kağıtta kalıyor. Kendinden çok yağlı köfte vs için de geçerli. Nasıl
                iş anlamadım. İlk kez bu tarz kağıtlarda yaşadığımız bir durum. 4 tane kullandım ve
                attım, almayın."
2,0,"Sipariş vermemle bana ulaşması 1 gün sürdü işin açıkçası yurtiçi alışveriş
                lerde bile en az üç dört günde kargo ancak geliyorÜrünler orijinal fiyat olarak da
                cezbedici alacak kişilere tavsiye ederim"
2,1,Uygun fiyatlı uzun ömürlü
2,2,Uygun fiyat
2,3,Güzel.
2,4,Mükemmel
2,5,mükemmel
2,6,Kullanışlıı
2,7,Enerji %50 daha fazla çalışma.
2,8,"Beklentilerimi karşıladı,amazon farkı teşekkürler"
2,9,süper
2,10,"daha önceden aynı markayı çok kullandım bu aldıklarım maalesef öncekilere göre
                daha çabuk bitti ü.t. yeni olmasına rağmen"
2,11,"Sadece tv kumandasında kullanmamıza rağmen iki, iki habire değiştirdik. Son
                kullanma tarihlerine daha çok olmasına rağmen piller çok çabuk bitti. Boşa gitti
                verdiğim para."
2,12,Ürün normal piller gibi bir ay anca gidiyor
2,13,Dayanıklı ürün değildi skt çok eski tavsiye etmiyorum…
2,14,Fatura yok !!
2,15,"ürün hızlı geldi ancak piller bayat en basit pillerin çalıştırdığı cihazı bile
                çalıştırmadı ya hatalı üretim yada bayatlamış"
2,16,Ürünün açıklama kısmında 9V olduğu yazıyor Ama 1.5V standart piller geldi.
2,17,AAA pil siparişi verdim. Ama AA pil gönderilmiş
2,18,"Piller 5dk içinde bosaliyor üstelik basit bir kumandalı arabada kullanılmasına
                rağmen. Amazon ise bir pakete iade kabul ederken diğerine etmiyor."
2,19,"yıllardır tek kullandığım pil markası Duracell. Amazon'dan gelen siparişimdeki
                piller oksitlenmişti."
2,20,"Uzun ömürlü , taze üretim tarihli . Hızlı kargo"
2,21,Sorunsuz ve uzun ömürlü
2,22,"Çok beğendim, gerçekten bu bir pil."
2,23,Beklediğim gibi
2,24,Ürün orjinal ve her şeyiyle tamdır.
2,25,Saglam
2,26,"Fiyatı anlamsız derece fazla tabii, alt tarafı pil diyorsunuz ama bu dönemde
                birçok fiyat anlamını yitirdi. Stok yapmak için aldım. Kargo 1 günde hemen geldi."
2,27,Duracell kalitesi.
2,28,Çok ucuz ve kaliteli
2,29,Hızlı kargo uygun fiyat
2,30,"Duracell' in kaliteli bir pil olduğu algısı olsa da bir süre sonra akma
                yapabiliyorlar."
2,31,Güzel ürün
2,32,"Fiyat-performans düşünüldüğünde Beklenti ile orantılı olarak iyi diyebilinecek
                bit ürün"
2,33,Tavsiye ediyorum
2,34,"ürün aynı anlatıldığı gibi nerden hesabınıza geliyorsa ordan alın. market v.s
                daha pahalıydı burdan hesaplı oldugu için aldım.TŞK"
2,35,"Son kullanma tarihinin bitmesine 8 ay var onun dışında bir problem yok klasik
                duracell kalitesi."
2,36,Eskisine göre sanki biraz daha çabuk bitiyorlar. Güzel ürün
2,37,"Duracell Alkalin AA Kalem Piller, 10’lu paket tam istediğim gibi geldi. Fakat
                AGT kurye problem!..."
2,38,Ürün geldi fatura yok.
2,39,"Ürün güzel, işin içinde MNG kargo olmayınca her şey harika....."
2,40,Normal.
2,41,"Akma önleyicili diye pazarlanan ürün her gün kullandığım farenin içinde aktı.
                Fare pil düşük uyarısı vermeden kendiliğinden kapanınca kapağını çıkardım ve gri
                köpükleri gördüm. Ayrıca biten pilleri geri dönüşüm için biriktirdiğim kutudakiler
                de akmış. Ben 2021 Kasım ayında Duracell Plus olarak almışım bu ürünü, şimdi
                sayfadan Plus ibaresi kalmış ama aynı üründür sanıyorum. Bir de fiyatı iki senede 4
                kattan biraz fazla zamlanmış"
2,42,Piller yeni tarihli ve hasarsız olarak teslim edildi. Teşekkür ederim.
2,43,Sanki hemen bitiyor
2,44,"Ürünün fiyatı, ürünün kalitesi ve Amazon gibi bir firmaya diyecek hiçbir şeyim
                yok, gerçekten çok özenli ve titiz bir firma. Ekstra indirimleri ile çok uygun
                fiyata alışveriş yaptım. AMA KARGO ŞİRKETİ 7 24 GÜVENLİĞİN BULUNDUĞU İŞYERİME 1
                HAFTA BOYUNCA TESLİMAT YAPAMADI. 4 DEFA ARAMAK ZORUNDA KALDIM HER SEFERİNDE BİR
                SONRAKİ GÜN YENİDEN SAAT 12DEN ÖNCE TESLİM EDİLECEK DENDİ AMA ASLA KARGO FİRMASI
                UĞRAMADI. umarım kargo şirketini değiştirirsiniz. Teşekkürler Amazon"
2,45,"Pille ilgili sorunum yok. Son kullanma tarihi sorunu yok, yeni orijinal
                piller.Kargo berbat! Satıcıdan kaynaklanmıyor olabilir ama sinir bozucu derecede
                yavaş."
2,46,Bu ürün ince mi orta boy mu belirtilmemiş neye göre satın alacağız?
2,47,anlamsız bir şekilde hızlıca bitiyor şikayet edeceğim. sanki içleri boş gibi
2,48,faturama alamadım
2,49,"Ürünler için Amazon’a teşekkürler, paketleme ve ürünler sıkıntısız çalıştıkları
                kargo firması rezalet"
2,50,"Normalde uzun süre dayanması gerekirken çok kısa bir sürede maalesef piller
                bitti."
2,51,10 adet aldığım pil kutusundan 3 tanesi alınmış halde eksik geldi
2,52,Amazon çok kötü kargo sistemine sahib
2,53,"Ürün ne kadar mükemmel olursa olsun müşteri memnuniyeti gözetmeyen hakkını
                korumayan hiçbir firma yada ürün bir yıldızı bile haketmiyor"
2,54,Ürün kalem pil olarak yazılmış ama kalın pillerden alırken dikkat edin.
2,55,Duracell kalitesinde değil çok çabuk bitiyor
2,56,ÜRÜN PARAMPARÇA OLMUŞ ŞEKİLDE BÜTÜN PİLLER DAĞILMIŞ ŞEKİLDE GELDİ REZALET.
2,57,"Pili tansiyon aletine taktım son kullanma tarihi 2032 yazıyor ama 3 kez ölçüm
                yaptı ve yapmıyor tüm pilleri denedim gittim marketten duracell aldım geldim çalıştı
                fabrikasyon bi hata mi var bilemedim saatte çalıştı çocuğun oyuncagındada çalışıyor
                ama gücü tansiyon aletine yetmedi bilemedim"
2,58,Oyuncaklara ilk taktığım anda bile pillerin zayıf olduğu belli oldu
2,59,"Yanlış ürün geldi, hatanın düzeltilmesini talep ediyorum."
2,60,gelen ürün 7 adet ayıptır yazıklar olsun
3,0,"Öncelikle belirtmek isterim ki sade ve şık bir tasarımı var. Saatten çok
                bileklik olarak işlev görüyor. Ben zor uyandığım için özellikle titreşimli alarmı
                açısından kullanıyorum ve çok işime yarıyor. Bunun haricinde gelen aramalarda kimin
                aradığını görerek sessize alabiliyor veya kapatabiliyorum. Şarjı en az 2 hafta beni
                idare ediyor. Tam şarjda ve parlaklığı orta ayarda uzun ömürlü oluyor.Üründe eksi
                vereceğim tek şey sıcak hava ve terleme durumlarında kayış yumuşayarak kopuyor. Ben
                ayrıca kayış almak durumunda kaldım 2 kere. Ama bu benim için sorun olmadı. Önemli
                olan ürünün kendi özellikleri ve bu konuda gayet tatmin edici."
3,1,"Bir dönem kullanma fırsatım oldu bileğim kalın olduğundan yaz aylarında çok
                kullanamadım fakat alarmı titreşimi aramalara gelen tepkisi gayet yeterliydi
                alışverişten ve satıcıdan memnunum teşekkür ederim"
3,2,"Akıllı saatte kullandım ama mi band tam istediğim gibi oldu.Akıllı saatin tamam
                ekranı büyük ve işlevleri band modellerinden daha fazla ama beklentiniz bir noktadan
                sonra saati görmek ve uyku nabız takibinden ileriye gitmiyor.Kameralı modeller de
                aldım yada çağrıyı saatten de cevapladım gerçekten hepsinde bir noktadan sonra
                içerisine konulan özellikleri istemez oluyorsunuz.Mi band bu durumda fiyatınızın
                karşılığını veren bir ürün dahasını vaat etmiyor çünkü gerek yok.6. Modelle ekrana
                fotoğraf koya bilmek bile geldi daha da gereken bir şey yok gibi.Cihazın kalitesine
                diyecek bir şey yok havuzda denizde bileğimden hiç çıkartmıyorum bir aıkıntı da
                yaşamadım.Şarj konusuna gelirsek ben ne zaman şarja taktığımı unutuyorum uyarısı inı
                gördüğüm zaman powerbank yada adaptör ile şarj edip devam ediyorum zaten arabayla
                bir yerden bir yere giderken şarjı fullenmiş oluyor.50-60dk da tam şarja
                ulaşıyor.Benim nabız, stres, uyku takibinde her özellik açık 1-2 günde bir mutlaka
                şarj etmen gerek gibi bir şeyi olmadı hiç.Genel olarak mi band 6 kullanıcısı olarak
                düşüncelerimKesinlikle paranızın her kuruşunu hak eden bir ürün."
3,3,"Geldiğinde şarjı full boştu ki zaten sıfır kutusundan açıp şarj edecek değiller
                fabrika çıkışıyla kutuya koyuyorlar.Stres ölçme kapalı ben onu ara ara kendim manuel
                olarak ölçüyorum, 30 dakikada bir nabız ölçme açık , otomatik uyku takibi aktif ve
                %90 oranında doğru gösteriyor uyukladığınız süreyi uykuda gösterdiği oluyor bazen
                ayıktığınızda anlayamayabiliyor ama nadiren böyle oluyor, günde 2-3 saat telefona
                bağlıyorum bilgileri görmek için ve otomatik ekran açılması aktif sürekli saate
                bakan biriyim. Bu özellikleri aktifken şarjı yaklaşık 12-13 gün gidiyor ve 1.30-2
                saat gibi bir sürede şarjı fulleniyor. Ayda 2-3 kez şarja takarsınız kısa sürede
                dolar ve sürekli çalışan bir cihaz bence harika. Duşta hiç çıkarmam havuza da girdim
                kolumdayken hiçbir şey olmuyor adeta sizin bir parçanız gibi hafif ve kullanışlı. Mi
                band 5 ten sonra ekranında mükemmel bir genişleme olmuş çerçeve kısmını
                küçültmüşler. Kıyafetinize yakışan kordonları alıp takabilirsiniz çeşit çeşit var
                takması da çok kolay. Bence parasını sonuna kadar hak eden bir cihaz gidip yüksek
                miktarlar vermeden de yüksek verim alabilirsiniz. Xiaomi bu işte 1 numara."
3,4,"Nedendir bilmiyorum 2 kere bu saatten kullandım şarji çabuk bitiyor onun
                dışında güzel ürün"
3,5,"Harika paketleme, gelince sarj edin %100 olunca kullanin %100 ilkinde gec
                olabiliyor 99 da kalirsa cikar tak yapin duzelir"
3,6,"Tam 1 senedir kullanıyorum hiç sorun yaşamadım. İlk kutusundan çıkardığımda
                şarjı çok az gidiyor gibi hissettim ama internetteki diğer kullanıcıların
                verileriyle karşılaştırdığımda aynı oranda tüketime sahip olduğunu fark ettim."
3,7,orjinal ürün
3,8,KALİTELİ ÜRÜN. SORUN YAŞAMADIK
3,9,"Anlık uyarıları kontrol etme, çağrıları görme ve spor akivitelerinin takibi
                için yeterli"
3,10,"ürün sahte ne kutu ne garanti belgesi ne de şarj cihazı var basit bir jelatin
                paket içerisinde gönderilmiş aldığım gibi iade ediyorum"
3,11,"yorumlardan gordugum kadariyla buyuk ihtimalle acilmamis calismayan urun daha
                onceki satısı sonrasında geri gonderilmis olmasina ragmen bana yeni urun gibi tekrar
                satılmıs."
3,12,Ürün şarja bağlama ma rağmen çalışmadı maalesef. İade süreci başlatacam.
3,13,Şarjı çok çabuk bitiyor
3,14,Ürün çok kalitesiz ufak bir çarpma sonucu ekranı kırılıyor
3,15,"saat kordonu çok kalitesiz , 5-6 ayda kordonun halkası koptu. amazon firmasına
                gönderdim ve kullanıcı hatası olduğunu söylediler geri göndermelerini bekliyorum."
3,16,şarjı 2 gün bile gitmedi
3,17,Pil 5 gün gidiyor..
3,18,1 hafta bekledik karşıdan bilgi dahi alamadık para iadesi yapıyoruz dediler.
3,19,Mİ Smart Bant aldın icinden jarj aleti çıkmadı
3,20,"Xiaomi nin MiBand 6 versiyonu ile ekran oranı ve donanım özellikleriyle akıllı
                bileklikte zirve ürün. Kolunuzda büyük akıllı saatler taşımak istemiyorsanız hafif
                uygun fiyat ve uzun şarjı ile en iyi ürün bu.Özellikleri büyük saatlerde dahi
                bulamayacağınız kadar çok hem IOS uyumlu ve üstelik 1/3 fiyata.- Adım sayar- Uyku
                takibi- Nabız ölçümü- O² oksijen ölçümü- Hava durumu- Uygulama bildirimleri- Alarm-
                El feneri- Arama bildirimi / Reddetme- Spotify dan vb. müzik uygulaması kontrolü-
                Egzersiz takibi- Nefes Egzersizi- Stres ölçümü..."
3,21,"OLED ekranlara bakamamaya sebep olan ve her 10 kişiden birinde görülen bir
                hassasiyetim var. PWM ismi verilen bu hassasiyet yüzünden Apple watch
                kullanamıyorum. Miband 3 kullanıyordum, ürünün geliştirmesi hoşuma gitti ve denemek
                için aldım. Ama PWM konusunda Apple watch gibi Miband 6'da da sorun yaşadım. 5-10 dk
                kullanımla bile gözlerim acımaya ve yaşarmaya başladı. Amazon'un sorunsuz iade
                prosedürleri sayesinde, ürünü açmış olmama rağmen iade edebildim. (webden almış bile
                olsanız, bazı satıcılar ürün kutusu açılınca iade konusunda ayak sürüyebiliyorlar.)
                Bundan sonra Amazon'un satıcı olduğu ürünleri daha çok tercih edeceğim. Siz de
                satıcı kısmına mutlaka dikkat edin."
