product_id,comment_id,comment 
1,43,Hava akışını engellediği pişirmek istediğiniz yiyecekler tam olarak beklenen hale gelmiyor delikli olanları uygun olabilir istenilen pişirme kıvamını yakalamak 
1,44,Phillips Airfryerımda kullanmak aldım ürünü Ölçüleri uygun kağıdın kalınlığı normal yağlı kağıttan ince nedenle et patates vb kızartmalarda kağıt yağlandığı an salıyor nedenle kullanışlı ürün olduğunu söylemem zor 
1,45,Kullanışlı 
1,46,Dümdüz geldi şekil veremedik 
1,47,Cosori 5lt airfry güzel oldu 
1,48,Standart kalitede 
1,49,İşe yarıyor 
1,50,Ürünün yan yüzeyleri uzun olmadığından içine koyduğunuz sulu yemek dışarı taşabiliyor dışında köfte vs benzeri şeyleri güzelce pişirebiliyorsunuz 
1,51,Ürün hemen geldi Paketleme ürün durumu vs başarılı Et köfte pişirirken yağ ilave etmezseniz kağıda yapşıyor kağıt çok ince olduğundan ete yapışıp kopuyor etten ayırmak çok güç 
1,52,Yanmaz olduğu doğru maalesef yiyecekler yapışıyor kaldırması zaman alıyor 
1,53,fiatı biraz uygun olsaydı ince tek kullanımlık 
1,54,Fritözün sıcak hava pişirme yaptığını dikkate alırsak sıcak hava sirkülasyonunu azalttığı yavaş pişiriyor haliyle süre uzuyor pişirme kağıdının delikli modeline ihtiyaç kullanıcı delikler açacak fritözün uzun süre temiz kalması gıdaları yağlamaya sefer uzun pişirme süresi nedeniyle fazla elkenerjisi harcanıyor damlayan sıçrayan yaplar buharlaşarak yanarak yan çeperlerde temizlenmesi kimyasal temizleyici kullanılmasına oluyor Kağıtların hava sirkülasyonunu kolaylaştırmak hemde elkenerjisi tasarrufu standart delik ölçüsüne göre delikli olması çatal bıçak şişlerle delik açılarak kullanılması fazla verim pratik uygulama sağlanabilir 
1,55,pişirme kalıbıyla yaşadığım deneyimde maalesef pişirme kağıdının kalitesi tatmin etmedi Kağıt kullanım sırasında hafifçe yırtılabiliyor yapışmaya karşı tam direnç göstermiyor fiyatına göre işlevsel Puanım 35 pişirme kağıdı konusunda iyi performans beklerdim 
1,56,Airfryer çalışmaya başlayınca sağa sola gidiyor içine kapanıyor 
1,57,Yüksek yıldızlı ürün olduğu tercih ettim beklentimi karşılamadı 
1,58,Ürün güzel airfryer kullanılması airfryer geliştiricileri tarafından tavsiye edilmiyor cihazın dolaşan havayı engelliyor 
1,59,Kaliteli diyebilirim 34 lt let uygun olabilir Xl büyükler uygun değil 
1,60,Çok ince 
1,61,Ürunun boyutu çok küçük 
1,62,pratik olsun aldım kullanışlı değil Sadece yiyeceği yağlarsanız tabana yapışıyor ürünün tabanını yiyeceği yağlarsanız nebze kolay kağıdı yiyecekten ayırabilirsiniz zorlar Ayrıca kağıdın kenarları sıcaklıkta direkt içeri büküldüğü yiyeceklerin kısımlarının pişmesine engel oluyor Silikon aldım sonunda dertlerden kurtuldum 
1,63,xl makine icin cok uyumlu degil genel olarak kagitsiz kullanmak rahat 
1,64,Yapıştıriyor airfreyde başarısız ürün bence sadece tost yaparken kullanıp bitirecem tavuk patates kısmen yapıştırdı köfte mücver fazla yapıştı bilmiyorum yapmasını tekniği vardır bendeyapıştırıyor artısı airfreyin pişme sonrasi temiz kalması 
1,65,Tavuk kırmızı et pisirmek kullanışlı değil seferinde etleri kağıttan zor ayırdım atistirmaliklar uygun diyebilirz makine temiz kalıyor 
1,66,Çok ince kağıt üçlü beşli koyuyorum 
1,67,Tamamen açtığınızda sadece zemini kapatacak küçük 
1,68,Cosori 55 lt küçük kalıyor 
1,69,Kağıt kullanmak temizlik adına miktar kolaylık sağlıyor tabii pişirme türü önermiyorum İçerideki hava akışını engellediği durumlarda çıtır hızlı pişirmeye engel oluyor 
1,70,Sıcak gorunce once sekli bozuluyor icindekileri alirken yapismis oldugu icin yırtılıyor 
1,71,Çok ufak yanlar kısa yağı geçiriyor 
1,72,Kargo paketleme iyiydi Boyut olarakta Tefal Easy Fry Grill ideal pişen ürünler maalesef yapışıyor 
1,73,"Airfryer kirlenmesin alıyosanız Cosori 5,5 lt küçük geliyor Amazonun airfryer alırken tavsiyesi olarak aldım 4,5 lt içün uygun "
1,74,yaparsam yapayım ürünler mutlaka yapışıyor Yağda sıksam ıslatsam buruştursam herşey yapışıyor 
1,75,Ürün fotoğraflarında göründüğü tabak şeklinde durmuyor Sert malzeme olmadığı yayılıyor yağlı fırın kağıdı düşünerek almıştım pişirsem yapışıyor kağıt yemeklerin üzerinde kalıyor 
1,76,Pişirdiğiniz ürünler yapışıyor dırın kağıdı olabilir yağlı kağıt değilAlacakların bilgisine 
1,77,Ölçüler 165cmX165cm dir20cmX20cm değil Dolayısıyla olan Airfryer küçük 
1,78,Kalitesiz yemekler kağıda yapışıyor 
1,79,Ürünü airfryda sadece airfry az kirlensin kullanıyoruz çok gerekli mi hayır yorumlarda ince demiş evet ince sebepten mi yapışıyor emin değilim yinede abarttıkları ince değil iş görüyor gerekli mi çok yo değil 
1,80,Ürün çok ince Yiyecekler pişirme esnasında yapışıyor Tavsiye etmiyorum 
1,81,"COSORİ Marka 5,5 lt Airfryer küçük boyutta kalıyor Kenarları açık vaziyette iken Airfryerın yapışmaz yüzeyini doldurabiliyor Çok ince yapılı dik durması gereken kısımlar inceliğinden tabana yayılıp düz formda kalıyor Haliyle yiyeceklerin yağı suyu altlara akıp fırını kirletmeye devam ediyor Patates kızartmada iş görür uzun süreli ettavuk türü yağlısulu yiyecek pişirmelerinde yetersiz kalitede "
1,82,Kağıt ince iş görüyor tam katlanamıyor fotoğraftaki değil Aynı zamanda yağlı değil kanat patates kızartması yapışıyor yağlamak gerekiyor 
1,83,Yağlı yağsız iki şekilde pişirilince yemekler yapışıyor 
1,84,Kullandığım markaya göre kağıtlar küçük kaldı 
1,85,Üç boyutlu değil iki boyutlu geldi pişirme kağıdı alsam kullanışlı olurdu Kullandığımda yaglasam gıda kagida yapıştı Umarım hata bendedir cop olacak 
1,86,Yemekler yapışıyor tavsiye etmiyorum 
1,87,Düşününce pratik ürün ancakk çok ince üretilmiş Neredeyse parmaklarınızı görebiliyorsunuz yönü ürfotograflarinda ustaca gizlenmiş sanırım 
1,88,beğenilmedi 
1,89,1 Yağı suyu sonradan çıkan beyaz et gıdaların sıvısı illaki akıyor Haliyle makine haznesi temiz kalmıyor2 Kağıdın üzerinde ağırlık ısıtma yapmayın rezistansa yapışıyor kağıt yanıyor3 Haznenin delikli yapısı alt yüzeylerin iyi pişmesi tasarlanmış kağıt kullanınca alttan hava akışı olmadığından iyi pişme olmuyor 
1,90,İçine koyarsanız koyun yapıştırıyor Yiyeceğin yarısı kağıtta kalıyor once aynı ürünü aldığımda sorun yoktu Yeni siparişte gelenlerin kalitesi bariz kötü yapıştırıyor İyi yorum yapanlar muhtemelen iyi kalitede alanlar çok kötü yazık 
1,91,once amazon un sattigi urunu almistim cok memnun kaldim urun iyi degil paket icerisinden tek tek almak cok zor kagit uzerine koyduklariniza yapisiyor Tavsiye etmiyorum 
1,92,Maalesef ürün yağlı kağıt değil denediysem yapıştırdı Ekstra yağ eklediö yok illa kağıda yapışıyor 
1,93,farklı marka almıştım Amazondan sorun yoktu Son aldığıma yiyecekler yapışıyor Kağıt üzerinde kalıyor yarısı 
1,94,kağıtlar yapışıyor patatesleri koyuyorum pişince alamıyoruz hemen yapışıyor yapabiliriz bilgi verebilirmisiniz 
1,95,Köfte pişirmeyi denedim 20 dk donmuş köfte pişmedi cihazın fonksiyonunu azaltıyor poğaça ısıtmak kullanılabilir 
1,96,Kalitesiz ürün Airfry uygun olmadığını düşünüyorum ısı dolaşımını engelliyor Asıl önemli konu yiyecekler kağıda yapışıyor Yiyecekleri yağlasanız durum değişmiyorYiyecekleri kağıttan ayırmak zorİade ettim sorunsuz şekilde ücret iadesi yapıldı 
1,97,Airfry ın tutuştu İyiki başındaydım Alev aldı Çok kalitesiz malzeme 
1,98,Üzerinde pişirirsem pişireyim yapıştırdı satın almaya değmez ürün 
1,99,Kağıdın tabanını yağlasanız koyarsanız koyun pişerken yapışıyor en iyi ihtimal 13ü kağıtta kalıyor Kendinden çok yağlı köfte vs geçerli iş anlamadım İlk kez tarz kağıtlarda yaşadığımız durum 4 tane kullandım attım almayın 
2,0,Sipariş vermemle ulaşması 1 gün sürdü işin açıkçası yurtiçi alışveriş lerde en az üç dört günde kargo geliyorÜrünler orijinal fiyat olarak cezbedici alacak kişilere tavsiye ederim 
2,1,Uygun fiyatlı uzun ömürlü 
2,2,Uygun fiyat 
2,3,Güzel 
2,4,Mükemmel 
2,5,mükemmel 
2,6,Kullanışlıı 
2,7,Enerji 50 fazla çalışma 
2,8,Beklentilerimi karşıladı amazon farkı teşekkürler 
2,9,süper 
2,10,önceden aynı markayı çok kullandım aldıklarım maalesef öncekilere göre çabuk bitti üt yeni olmasına 
2,11,Sadece tv kumandasında kullanmamıza iki iki habire değiştirdik Son kullanma tarihlerine çok olmasına piller çok çabuk bitti Boşa gitti verdiğim para 
2,12,Ürün normal piller ay anca gidiyor 
2,13,Dayanıklı ürün değildi skt çok eski tavsiye etmiyorum 
2,14,Fatura yok 
2,15,ürün hızlı geldi piller bayat en basit pillerin çalıştırdığı cihazı çalıştırmadı hatalı üretim yada bayatlamış 
2,16,Ürünün açıklama kısmında 9V olduğu yazıyor 15V standart piller geldi 
2,17,AAA pil siparişi verdim AA pil gönderilmiş 
2,18,Piller 5dk bosaliyor üstelik basit kumandalı arabada kullanılmasına Amazon pakete iade kabul ederken diğerine etmiyor 
2,19,yıllardır tek kullandığım pil markası Duracell Amazondan gelen siparişimdeki piller oksitlenmişti 
2,20,Uzun ömürlü taze üretim tarihli Hızlı kargo 
2,21,Sorunsuz uzun ömürlü 
2,22,Çok beğendim gerçekten pil 
2,23,Beklediğim 
2,24,Ürün orjinal şeyiyle tamdır 
2,25,Saglam 
2,26,Fiyatı anlamsız derece fazla tabii alt tarafı pil diyorsunuz dönemde fiyat anlamını yitirdi Stok yapmak aldım Kargo 1 günde hemen geldi 
2,27,Duracell kalitesi 
2,28,Çok ucuz kaliteli 
2,29,Hızlı kargo uygun fiyat 
2,30,Duracell in kaliteli pil olduğu algısı olsa süre akma yapabiliyorlar 
2,31,Güzel ürün 
2,32,Fiyatperformans düşünüldüğünde Beklenti orantılı olarak iyi diyebilinecek bit ürün 
2,33,Tavsiye ediyorum 
2,34,ürün aynı anlatıldığı nerden hesabınıza geliyorsa ordan alın market vs pahalıydı burdan hesaplı oldugu aldımTŞK 
2,35,Son kullanma tarihinin bitmesine 8 ay dışında problem yok klasik duracell kalitesi 
2,36,Eskisine göre sanki biraz çabuk bitiyorlar Güzel ürün 
2,37,Duracell Alkalin AA Kalem Piller 10lu paket tam istediğim geldi AGT kurye problem 
2,38,Ürün geldi fatura yok 
2,39,Ürün güzel işin MNG kargo olmayınca harika 
2,40,Normal 
2,41,Akma önleyicili pazarlanan ürün gün kullandığım farenin aktı Fare pil düşük uyarısı vermeden kendiliğinden kapanınca kapağını çıkardım gri köpükleri gördüm Ayrıca biten pilleri geri dönüşüm biriktirdiğim kutudakiler akmış 2021 Kasım ayında Duracell Plus olarak almışım ürünü sayfadan Plus ibaresi kalmış aynı üründür sanıyorum fiyatı iki senede 4 kattan biraz fazla zamlanmış 
2,42,Piller yeni tarihli hasarsız olarak teslim edildi Teşekkür ederim 
2,43,Sanki hemen bitiyor 
2,44,Ürünün fiyatı ürünün kalitesi Amazon firmaya diyecek hiçbir şeyim yok gerçekten çok özenli titiz firma Ekstra indirimleri çok uygun fiyata alışveriş yaptım KARGO ŞİRKETİ 7 24 GÜVENLİĞİN BULUNDUĞU İŞYERİME 1 HAFTA BOYUNCA TESLİMAT YAPAMADI 4 DEFA ARAMAK ZORUNDA KALDIM SEFERİNDE BİR SONRAKİ GÜN YENİDEN SAAT 12DEN TESLİM EDİLECEK DENDİ KARGO FİRMASI UĞRAMADI umarım kargo şirketini değiştirirsiniz Teşekkürler Amazon 
2,45,Pille ilgili sorunum yok Son kullanma tarihi sorunu yok yeni orijinal pillerKargo berbat Satıcıdan kaynaklanmıyor olabilir sinir bozucu derecede yavaş 
2,46,ürün ince mi orta boy belirtilmemiş neye göre satın alacağız 
2,47,anlamsız şekilde hızlıca bitiyor şikayet edeceğim sanki içleri boş 
2,48,faturama alamadım 
2,49,Ürünler Amazona teşekkürler paketleme ürünler sıkıntısız çalıştıkları kargo firması rezalet 
2,50,Normalde uzun süre dayanması gerekirken çok kısa sürede maalesef piller bitti 
2,51,10 adet aldığım pil kutusundan 3 tanesi alınmış halde eksik geldi 
2,52,Amazon çok kötü kargo sistemine sahib 
2,53,Ürün mükemmel olursa olsun müşteri memnuniyeti gözetmeyen hakkını korumayan hiçbir firma yada ürün yıldızı haketmiyor 
2,54,Ürün kalem pil olarak yazılmış kalın pillerden alırken dikkat edin 
2,55,Duracell kalitesinde değil çok çabuk bitiyor 
2,56,ÜRÜN PARAMPARÇA OLMUŞ ŞEKİLDE PİLLER DAĞILMIŞ ŞEKİLDE GELDİ REZALET 
2,57,Pili tansiyon aletine taktım son kullanma tarihi 2032 yazıyor 3 kez ölçüm yaptı yapmıyor pilleri denedim gittim marketten duracell aldım geldim çalıştı fabrikasyon bi hata mi bilemedim saatte çalıştı çocuğun oyuncagındada çalışıyor gücü tansiyon aletine yetmedi bilemedim 
2,58,Oyuncaklara ilk taktığım anda pillerin zayıf olduğu belli oldu 
2,59,Yanlış ürün geldi hatanın düzeltilmesini talep ediyorum 
2,60,gelen ürün 7 adet ayıptır yazıklar olsun 
3,0,Öncelikle belirtmek isterim sade şık tasarımı Saatten çok bileklik olarak işlev görüyor zor uyandığım özellikle titreşimli alarmı açısından kullanıyorum çok işime yarıyor haricinde gelen aramalarda aradığını görerek sessize alabiliyor kapatabiliyorum Şarjı en az 2 hafta idare ediyor Tam şarjda parlaklığı orta ayarda uzun ömürlü oluyorÜründe eksi vereceğim tek sıcak hava terleme durumlarında kayış yumuşayarak kopuyor ayrıca kayış almak durumunda kaldım 2 kere sorun olmadı Önemli olan ürünün özellikleri konuda gayet tatmin edici 
3,1,dönem kullanma fırsatım oldu bileğim kalın olduğundan yaz aylarında çok kullanamadım alarmı titreşimi aramalara gelen tepkisi gayet yeterliydi alışverişten satıcıdan memnunum teşekkür ederim 
3,2,Akıllı saatte kullandım mi band tam istediğim olduAkıllı saatin tamam ekranı büyük işlevleri band modellerinden fazla beklentiniz noktadan saati görmek uyku nabız takibinden ileriye gitmiyorKameralı modeller aldım yada çağrıyı saatten cevapladım gerçekten hepsinde noktadan içerisine konulan özellikleri istemez oluyorsunuzMi band durumda fiyatınızın karşılığını veren ürün dahasını vaat etmiyor gerek yok6 Modelle ekrana fotoğraf koya bilmek geldi gereken yok gibiCihazın kalitesine diyecek yok havuzda denizde bileğimden çıkartmıyorum aıkıntı yaşamadımŞarj konusuna gelirsek zaman şarja taktığımı unutuyorum uyarısı inı gördüğüm zaman powerbank yada adaptör şarj edip devam ediyorum arabayla yerden yere giderken şarjı fullenmiş oluyor5060dk tam şarja ulaşıyorBenim nabız stres uyku takibinde özellik açık 12 günde mutlaka şarj etmen gerek olmadı hiçGenel olarak mi band 6 kullanıcısı olarak düşüncelerimKesinlikle paranızın kuruşunu hak eden ürün 
3,3,Geldiğinde şarjı full boştu sıfır kutusundan açıp şarj edecek değiller fabrika çıkışıyla kutuya koyuyorlarStres ölçme kapalı ara ara kendim manuel olarak ölçüyorum 30 dakikada nabız ölçme açık otomatik uyku takibi aktif 90 oranında doğru gösteriyor uyukladığınız süreyi uykuda gösterdiği oluyor ayıktığınızda anlayamayabiliyor nadiren oluyor günde 23 saat telefona bağlıyorum bilgileri görmek otomatik ekran açılması aktif sürekli saate bakan biriyim özellikleri aktifken şarjı yaklaşık 1213 gün gidiyor 1302 saat sürede şarjı fulleniyor Ayda 23 kez şarja takarsınız kısa sürede dolar sürekli çalışan cihaz bence harika Duşta çıkarmam havuza girdim kolumdayken hiçbir olmuyor adeta parçanız hafif kullanışlı Mi band 5 ten ekranında mükemmel genişleme olmuş çerçeve kısmını küçültmüşler Kıyafetinize yakışan kordonları alıp takabilirsiniz çeşit çeşit takması çok kolay Bence parasını sonuna hak eden cihaz gidip yüksek miktarlar vermeden yüksek verim alabilirsiniz Xiaomi 1 numara 
3,4,Nedendir bilmiyorum 2 kere saatten kullandım şarji çabuk bitiyor dışında güzel ürün 
3,5,Harika paketleme gelince sarj edin 100 olunca kullanin 100 ilkinde gec olabiliyor 99 kalirsa cikar tak yapin duzelir 
3,6,Tam 1 senedir kullanıyorum sorun yaşamadım İlk kutusundan çıkardığımda şarjı çok az gidiyor hissettim internetteki kullanıcıların verileriyle karşılaştırdığımda aynı oranda tüketime sahip olduğunu fark ettim 
3,7,orjinal ürün 
3,8,KALİTELİ ÜRÜN SORUN YAŞAMADIK 
3,9,Anlık uyarıları kontrol etme çağrıları görme spor akivitelerinin takibi yeterli 
3,10,ürün sahte kutu garanti belgesi şarj cihazı basit jelatin paket içerisinde gönderilmiş aldığım iade ediyorum 
3,11,yorumlardan gordugum kadariyla buyuk ihtimalle acilmamis calismayan urun onceki satısı sonrasında geri gonderilmis olmasina ragmen yeni urun tekrar satılmıs 
3,12,Ürün şarja bağlama ma çalışmadı maalesef İade süreci başlatacam 
3,13,Şarjı çok çabuk bitiyor 
3,14,Ürün çok kalitesiz ufak çarpma sonucu ekranı kırılıyor 
3,15,saat kordonu çok kalitesiz 56 ayda kordonun halkası koptu amazon firmasına gönderdim kullanıcı hatası olduğunu söylediler geri göndermelerini bekliyorum 
3,16,şarjı 2 gün gitmedi 
3,17,Pil 5 gün gidiyor 
3,18,1 hafta bekledik karşıdan bilgi dahi alamadık para iadesi yapıyoruz dediler 
3,19,Mİ Smart Bant aldın icinden jarj aleti çıkmadı 
3,20,Xiaomi nin MiBand 6 versiyonu ekran oranı donanım özellikleriyle akıllı bileklikte zirve ürün Kolunuzda büyük akıllı saatler taşımak istemiyorsanız hafif uygun fiyat uzun şarjı en iyi ürün buÖzellikleri büyük saatlerde dahi bulamayacağınız çok IOS uyumlu üstelik 13 fiyata Adım sayar Uyku takibi Nabız ölçümü oksijen ölçümü Hava durumu Uygulama bildirimleri Alarm El feneri Arama bildirimi Reddetme Spotify dan vb müzik uygulaması kontrolü Egzersiz takibi Nefes Egzersizi Stres ölçümü 
3,21,OLED ekranlara bakamamaya sebep olan 10 kişiden birinde görülen hassasiyetim PWM ismi verilen hassasiyet yüzünden Apple watch kullanamıyorum Miband 3 kullanıyordum ürünün geliştirmesi hoşuma gitti denemek aldım PWM konusunda Apple watch Miband 6da sorun yaşadım 510 dk kullanımla gözlerim acımaya yaşarmaya başladı Amazonun sorunsuz iade prosedürleri sayesinde ürünü açmış olmama iade edebildim webden almış olsanız satıcılar ürün kutusu açılınca iade konusunda ayak sürüyebiliyorlar Amazonun satıcı olduğu ürünleri çok tercih edeceğim satıcı kısmına mutlaka dikkat edin 
3,22,Mi band 2 4 kullanmış haldeyim yaşam kalitemi giderek arttırdığını hissediyorum Mi Band 6 istisna olmadı Ekranı büyük güzel kısayollar eklenmiş Pomodoro zamanlayıcısı timer el fenerini ana ekrana tanımlayabilmek bayağı güzel Açıkçası saatlerden fazla kullanıyorum kullanıma bağlı olarak pil ömrü biraz az şarj ederken kordondan çıkartmıyor oluşumuz hızlı şarj oluyor olması önemsiz hale getiriyor Beraberinde minin baskülünü aldım acayip efektif kombo oldu 
3,23,Telefonunuza yüklenen uygulaması birlikte şahane şekilde kullanılan alınıp kullanılmadan benzer başka cihazlarla kıyaslanması anlaşılması mümkün olmayan muhteşem akıllı bileklik uyku izleme özelliği hayatımı dengeli hale getirdim PAI denen insan hayatını etkileyen aktivitelerimizi anlaşılabilir hale getirip kendimizi analiz etmemizi sağlayan huzurlu mutlu hayat olmazsa olmazların başında geliyor bence mesela yattığınız yatak giydiğiniz ayakkabı iç çamaşırı insanın bence hayat kalitesini son derece etkileyen faktörlerdir bunlarada son olarak XIAOMİ BAND 6 mutlaka eklenmeli olmazsa olmaz düşünüyorum 
3,24,Mi band 3 den beri sene yenisinin çıkmasıyla eskisini aile üyelerime dağıtıyorum sene en yeni sürümü kullanıyorum mi band 4 5 arasında çok fark yoktu geçtiğime pişman olmuştum mi band 5 6 arasında dağlar fark en önemli fark Ekran boyutu gerçekten çok tatmin edici olmuş dokunmatik stabil çalışıyor ölçümler neredeyse hatasız Kandaki oksijen değeri uykuda nefes takibi olması ayrı güzellik katıyor Mİ BAND 5 KULLANIYORUM GEÇİLİR Mİ DERSEN KESİNLİKLE GEÇİLİR 369 Tlye amazon güvencesi aldım Koley Gelsin firmasınada ayrıca teşekkürler 
3,25,Saatin sağlık özellikleri çok iyi adım sayma egzersiz konusunda aynı şekilde İlk aldığınızda açılmayabilir ekrana basılı tutup açın şarja takın İlk şarjdan 23 gün şarjı bitiyor sonraki sarjlarda 78 gün şarj istemiyor Görüntü olarak çok şık Tavsiye ederim 
3,26,İlk Mi Band ürünüm tercih ettim en son çıkan seriyi almak istedim 16 saat evime geldi 0 şarj geldi büyük ihtimalle çok beklediği bataryası bitmiş fulledim 25 saattir telefona bağlı bileğimi çevirdiğimde otomatik açılıyor şarjı şuan 96 full kullanınca şarjı hızlı bitiyormuş özelliklerini vs çok beğendim alınır fp Amazona teşekkürler 
3,27,Güzel 
3,28,Ürünü ilk açmaya çalıştığımda bozuk zannettim ekranı şarja taksam tepki vermedi biraz şarjda bırakınca geldi mi band 5 almaktansa almak çok mantıklı 7yi almaya gerek yok Kötü yanı orijinal kordonları çok fahiş fiyatlara satılıyor 😅
3,29,Çok pratik kolay kullanım eşim aldım çok beğendi 🙂
3,30,İhtiyacınız bileklik uygun fonksyonlarini tam kullanayım derseniz çok kısa sürede şarjı bitiyor 
3,31,Kordonu dayanıksız ürün kalitesi sarj süresi oldukça iyi nabız vs o2 değerlerini doğru tespit ediyor öneririm 
3,32,iyi hoş eksiklerini sayacağımemojiler gözükmüyor çok az kısmı gözüküyorşarjı bence az gidiyor 34 gün hava durumu olayı seçtiğim ili sürekli fabrika ayarlarına döndürüyorBunun harici güzel uyku takibi spor harika bildirimler hızı güzel Nabız kandaki oksijen ayrıntılı şeyleri kanıtlayamadığım doğru bilemiyorum sebep yorum yapamayacağımgüncelleme saati yüzmek almıştım havuza girdikten elim ekran ıslakken sporu başlatmak cebelleşiyorum ekran bi açılıp bi kapanıyor 12 dk sadece gidiyor 
3,33,Ürün inceleme videolarında görebileceğiniz vadettiği kullanımı karşılıyor gündür kullanıyorum şarj konusu haricinde problemim yok Örneğin nabız kontrol sıklığı devamlı stres takibi uyku takibi adımsayar kandaki oksijeni ölçme özellikleri sık sık kullanırsanız şarj biraz çabuk bitiyor Yoğun kullanımda 5 gün civarı anca gidiyor hususu göz önünde bulundurmak isteyebilirsiniz Satıcıya dair yorumum anlaşmalı kargo firması kendilerinden kaynaklı olarak ürünün tarafıma teslimi neredeyse hafta sürdü hızlı teslimat yapılması gerekir 
